timestamp,store_id,sku_id,predicted_demand,on_shelf_units,planogram_capacity_units,waste_units,waste_cost,forecast_hour_offset
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,2,29.32,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_304,1.0,31,73,4,54.76,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,5,66.25,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_402,3.0,89,89,0,0.0,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,0,0.0,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,30
2025-12-09 05:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,7,32.97,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,10,64.9,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,10,45.9,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_301,1.0,51,75,5,55.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_302,2.0,15,53,2,19.46,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_304,1.0,6,46,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_501,2.0,36,98,1,7.61,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_502,3.0,109,109,7,45.080000000000005,30
2025-12-09 05:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,6,41.519999999999996,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_102,3.0,82,84,11,42.9,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,1,4.67,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,8,32.96,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_304,2.0,15,86,1,11.98,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_305,3.0,76,76,20,213.2,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_306,3.0,70,80,9,82.35000000000001,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_402,3.0,61,61,10,117.69999999999999,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_501,3.0,64,90,1,9.83,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,30
2025-12-09 05:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,2,12.9,30
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_102,2.0,37,99,2,11.02,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_302,3.0,49,49,16,178.24,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_304,2.0,69,69,17,130.39,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_305,3.0,65,65,17,179.52,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_306,1.0,6,40,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_502,2.0,49,91,0,0.0,31
2025-12-09 06:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,5,18.45,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_103,3.0,88,88,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,16,102.88,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,6,25.740000000000002,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,18,242.82,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,2,29.32,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_304,1.0,31,73,4,54.76,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,5,66.25,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_402,3.0,89,89,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,0,0.0,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,31
2025-12-09 06:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,7,32.97,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,10,64.9,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,10,45.9,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_301,1.0,51,75,5,55.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_302,2.0,15,53,2,19.46,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_304,1.0,6,46,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_501,2.0,36,98,1,7.61,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_502,3.0,109,109,7,45.080000000000005,31
2025-12-09 06:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,6,41.519999999999996,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_102,3.0,82,84,11,42.9,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,1,4.67,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,8,32.96,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_304,2.0,15,86,1,11.98,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_305,3.0,76,76,20,213.2,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_306,3.0,70,80,9,82.35000000000001,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_402,3.0,61,61,10,117.69999999999999,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_501,3.0,64,90,1,9.83,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,31
2025-12-09 06:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,2,12.9,31
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_102,2.0,37,99,2,11.02,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_302,3.0,49,49,16,178.24,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_304,2.0,69,69,17,130.39,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_305,3.0,65,65,17,179.52,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_306,1.0,6,40,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_502,2.0,49,91,0,0.0,32
2025-12-09 07:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,5,18.45,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_103,3.0,88,88,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,16,102.88,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,6,25.740000000000002,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,18,242.82,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,2,29.32,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_304,1.0,31,73,4,54.76,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,5,66.25,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_402,3.0,89,89,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,0,0.0,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,32
2025-12-09 07:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,7,32.97,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,10,64.9,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,10,45.9,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_301,1.0,51,75,5,55.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_302,2.0,15,53,2,19.46,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_304,1.0,6,46,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_501,2.0,36,98,1,7.61,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_502,3.0,109,109,7,45.080000000000005,32
2025-12-09 07:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,6,41.519999999999996,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_102,3.0,82,84,11,42.9,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,1,4.67,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,8,32.96,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_304,2.0,15,86,1,11.98,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_305,3.0,76,76,20,213.2,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_306,3.0,70,80,9,82.35000000000001,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_402,3.0,61,61,10,117.69999999999999,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_501,3.0,64,90,1,9.83,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,32
2025-12-09 07:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,2,12.9,32
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_102,2.0,37,99,2,11.02,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_202,6.0,9,93,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_302,3.0,49,49,16,178.24,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_304,2.0,69,69,17,130.39,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_305,3.0,65,65,17,179.52,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_306,1.0,6,40,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_502,2.0,49,91,0,0.0,33
2025-12-09 08:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_102,5.0,51,113,5,18.45,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_103,3.0,88,88,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,16,102.88,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,6,25.740000000000002,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_301,5.0,88,88,18,242.82,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_302,5.0,14,72,2,29.32,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_304,1.0,31,73,4,54.76,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_306,4.0,42,78,5,66.25,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_402,3.0,89,89,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,0,0.0,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,33
2025-12-09 08:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_101,5.0,83,123,7,32.97,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_201,5.0,46,93,10,64.9,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_202,4.0,76,83,10,45.9,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_301,1.0,51,75,5,55.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_302,2.0,15,53,2,19.46,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_303,1.0,-6,63,1,7.1,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_304,1.0,6,46,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_305,1.0,-2,57,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_306,1.0,-4,57,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_401,5.0,54,114,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_402,1.0,-13,93,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_501,2.0,36,98,1,7.61,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_502,3.0,109,109,7,45.080000000000005,33
2025-12-09 08:00:00,ST_RIYADH_MALL_01,SKU_503,1.0,-18,68,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_101,2.0,98,121,6,41.519999999999996,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_102,3.0,82,84,11,42.9,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_103,1.0,-5,122,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_201,3.0,10,91,1,4.67,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_202,4.0,105,113,8,32.96,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_301,1.0,0,63,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_302,1.0,-1,65,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_303,1.0,0,73,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_304,2.0,15,86,1,11.98,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_305,3.0,76,76,20,213.2,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_306,3.0,70,80,9,82.35000000000001,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_401,1.0,-4,77,1,13.68,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_402,3.0,61,61,10,117.69999999999999,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_501,3.0,64,90,1,9.83,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_502,1.0,-1,65,0,0.0,33
2025-12-09 08:00:00,ST_RIYADH_STREET_01,SKU_503,1.0,47,60,2,12.9,33
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_101,3.0,58,126,5,30.150000000000002,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_102,2.0,37,99,2,11.02,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_103,3.0,9,112,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_201,1.0,-4,89,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_202,7.0,9,93,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_301,1.0,-1,71,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_302,3.0,49,49,16,178.24,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_303,1.0,0,71,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_304,2.0,69,69,17,130.39,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_305,4.0,65,65,17,179.52,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_306,2.0,6,40,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_401,1.0,0,117,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_402,1.0,0,78,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_501,1.0,0,99,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_502,3.0,49,91,0,0.0,34
2025-12-09 09:00:00,ST_DUBAI_HYPER_01,SKU_503,1.0,-15,108,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_101,1.0,0,97,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_102,6.0,51,113,5,18.45,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_103,4.0,88,88,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_201,3.0,137,137,16,102.88,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_202,6.0,52,114,6,25.740000000000002,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_301,6.0,88,88,18,242.82,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_302,6.0,14,72,2,29.32,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_303,1.0,-3,42,1,12.59,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_304,2.0,31,73,4,54.76,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_305,1.0,0,61,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_306,6.0,42,78,5,66.25,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_401,1.0,0,109,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_402,4.0,89,89,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_501,3.0,11,75,0,0.0,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_502,1.0,0,98,3,23.79,34
2025-12-09 09:00:00,ST_JEDDAH_MALL_01,SKU_503,1.0,-3,103,0,0.0,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_101,4.0,83,123,7,32.97,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_102,1.0,0,123,0,0.0,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_103,4.0,96,139,7,27.72,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_201,6.0,46,93,10,64.9,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_202,5.0,76,83,10,45.9,34
2025-12-09 09:00:00,ST_RIYADH_MALL_01,SKU_301,2.0,51,75,5,55.0,34
